rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,entry_reason,limit_down_streak
91,6834,天二科技,,836.9807745199925,False,75.2,0.1980774519992476,71.62756032095743,55.133528476037085,3.0,0.0,0.0,-1,12,0.0,0.008314871918468,0.0666666666666666,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
92,4961,天鈺,,834.6464773994379,False,172.5,0.4646477399437906,56.43353502585421,33.971979475962,0.0,2.0,0.0,-1,12,0.0,-0.0754458118422157,-0.0170940170940171,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0
93,3673,TPK-KY,,834.078283555326,False,86.3,1.4078283555326032,69.53548105261963,46.43818068225382,0.0,0.0,0.0,-1,11,0.0,0.062427426031022,0.1207792207792206,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
94,3257,虹冠電,,833.8334898864957,False,68.8,3.883348988649577,77.04320138420606,18.39664157377688,0.0,0.0,0.0,-1,11,0.0,0.2446785082821043,0.303030303030303,0.0,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0
95,4974,亞泰,,832.8617342311461,False,78.0,1.7861734231146122,69.29150686250489,26.245611989655053,0.0,0.0,0.0,-1,12,0.0,-0.0347297475041041,0.0236220472440944,0.0,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0
96,4542,科嶠,,832.7828513169558,False,270.0,0.7782851316955736,65.86274613095489,42.69526660050315,2.0,0.0,2.0,-1,12,0.0,-0.0853788217752256,-0.0270270270270269,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0
97,3406,玉晶光,,832.6924004670113,False,603.0,1.269240046701137,65.7301815877561,35.871599132879105,8.0,0.0,1.0,-1,12,0.0,-0.0114767947481986,0.046875,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, cci_momentum, mfi_strong, above_ichimoku_cloud",0
98,4551,智伸科,,832.2452022619855,False,155.5,0.7245202261985486,59.956562721562285,32.061516634518874,3.0,0.0,2.0,-1,12,0.0,-0.0583517947481986,0.0,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
99,3416,融程電,,831.310015624914,False,183.5,0.6310015624913959,61.76749787270153,29.01298073648262,4.0,0.0,0.0,-1,12,0.0,-0.0556195543110402,0.0027322404371583,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
100,5386,青雲,,826.7672892548593,False,593.0,1.1767289254859243,70.83456837300038,31.19736896960936,0.0,0.0,0.0,-1,11,0.0,0.1348071589741353,0.1931589537223339,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
101,6861,睿生光電,,825.8835531709556,False,440.0,1.5883553170955524,62.05591704638324,62.80703894768421,1.0,0.0,0.0,-1,12,0.0,-0.0783963381780427,-0.020044543429844,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
102,6799,來頡,,825.1211524979948,False,110.0,1.5121152497994756,72.07754330528397,46.303937531659024,0.0,0.0,0.0,-1,11,0.0,0.0361755684358808,0.0945273631840795,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
103,8110,華東,,824.3449608913825,False,64.9,2.434496089138249,73.01211603985887,16.93561182011879,0.0,0.0,6.0,-1,12,0.0,0.2620958146109062,0.3204476093591049,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong",0
104,6432,今展科,,822.1165823935823,False,70.6,1.211658239358238,83.66209739388326,47.8335320285242,0.0,0.0,1.0,-1,11,0.0,0.2091526935821424,0.267504488330341,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
105,8289,泰藝,,821.0616477790891,False,74.2,2.1061647779089103,75.06046367305004,43.1074852897927,0.0,0.0,0.0,-1,11,0.0,0.0524266483655739,0.1107784431137726,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
106,6207,雷科,,820.8354474139813,False,111.5,1.0835447413981352,80.10948933814105,51.30916185343167,0.0,0.0,2.0,-1,11,0.0,0.1819151685443485,0.2402669632925471,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
107,6125,廣運,,817.0326925550767,False,66.7,2.203269255507664,66.00022847996358,33.18822489039788,1.0,0.0,1.0,-1,11,0.0,0.0626566086131459,0.1210084033613445,0.0,"above_ema60, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
108,8261,富鼎,,816.755838454004,False,181.0,1.6755838454004,72.23331942178153,48.44060101734159,0.0,0.0,1.0,-1,11,0.0,0.0728982052518014,0.1312500000000001,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
109,6239,力成,,815.2588456687422,False,379.0,0.5258845668742208,83.56461187558048,35.51928806010246,0.0,0.0,2.0,-1,11,0.0,0.2808708200927907,0.3392226148409893,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
110,7805,威聯通,,815.1899153741134,False,797.0,1.018991537411345,70.20671256951479,38.428185625203554,0.0,0.0,7.0,-1,12,0.0,-0.0151580774707116,0.043193717277487,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0
111,4916,事欣科,,815.0812363208973,False,112.5,0.5081236320897291,85.19031902416438,43.86152120366137,6.0,0.0,2.0,-1,12,0.0,0.0861039529628899,0.1444557477110886,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
112,3135,凌航,,813.8787106339,False,260.5,0.387871063390002,79.49266226920209,46.23918506022339,0.0,0.0,0.0,-1,11,0.0,0.1733266922494372,0.2316784869976358,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
113,3189,景碩,,812.7730814401573,False,729.0,0.277308144015727,76.6149548098773,35.35735763194677,1.0,0.0,1.0,-1,11,0.0,0.1386925402271708,0.1970443349753694,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
114,3321,同泰,,812.7628702002353,False,19.4,1.7762870200235297,71.38831323595242,30.84775707768556,0.0,0.0,0.0,-1,10,0.0,0.1579491456906727,0.2163009404388713,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
115,6173,信昌電,,812.1805511956406,False,237.0,0.2180551195640659,83.55196211728469,59.17297034638536,1.0,0.0,0.0,-1,11,0.0,0.1728170364206325,0.2311688311688311,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
116,4760,勤凱,,812.0244606599083,False,468.0,0.202446065990827,81.64431461792117,38.55818156428317,0.0,0.0,0.0,-1,11,0.0,0.3140822228471092,0.3724340175953078,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
117,6196,帆宣,,806.2197701768625,False,511.0,0.6219770176862536,75.81222038712646,44.373182265218,2.0,0.0,2.0,-1,11,0.0,0.0977568025368691,0.1561085972850677,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
118,5880,合庫金,,801.3772550669602,False,22.85,3.637725506696016,46.8719961732261,20.13315343263148,1.0,5.0,6.0,-1,11,0.0,-0.0517438652327799,0.0066079295154186,0.0,"volume_break, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, williams_r_recovery, mfi_strong",0
119,8182,加高,,801.0489341831839,False,47.45,1.6048934183183836,68.26533001373869,27.500243392246155,0.0,0.0,0.0,-1,11,0.0,0.0891693660740504,0.1475211608222491,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
120,8150,南茂,,798.0368625233888,False,113.0,0.3036862523388723,74.8039730319316,34.14367827386059,0.0,0.0,1.0,-1,11,0.0,0.37021963382323,0.4285714285714286,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
121,8291,尚茂,,796.5617418476126,False,120.0,4.656174184761259,79.49920053656025,48.494120213511536,1.0,0.0,0.0,-1,10,0.0,0.2588820142528991,0.3172338090010977,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",1
122,5392,能率,,792.9181179614626,False,44.55,2.2918117961462623,59.844047942130985,11.013521538201958,1.0,0.0,1.0,-1,12,0.0,-0.0470010569502417,0.0113507377979569,0.0,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, breakout_volume_confirm, williams_r_recovery, mfi_strong, above_ichimoku_cloud",0
